ASIN,Title,Brand Name,Design Style,Category,Metal Color,Metal Type,Stone Type,Stone Shape,Carat,Price,Star Rating,Global Rating,Image URL,Product URL,Metal Info,Price_HKD
B0FMFFJP1F,Silvart Round Moissanite Diamond Art Deco Star Shape Edwardian Engagement Rings For Women 14K White Gold Plated 925 Sterling Silver Handmade Timeless Anniversary Ring Customized Jewelry Gift For Her,Silvart,anniversary,ring,14k gold plated,925,diamond,round,N/A,77.58,,,https://m.media-amazon.com/images/I/218hpBnaOCL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMFFJP1F,14k / 14k white gold plated,605.12
B0FM8DT2MG,Ssjewel Art Deco Vintage Style Filigree Milgrain Wedding Ring Round Moissanite Diamond Cluster Engagement Ring For Women 14K White Gold Plated 925 Sterling Silver Handmade Victorian Anniversary Ring,Ssjewel,anniversary,ring,14k gold plated,925,diamond,round,N/A,77.49,,,https://m.media-amazon.com/images/I/513X9oDzTOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FM8DT2MG,14k / 14k white gold plated,604.42
B0FMKC9S4H,SILVERIST Vintage Style Antique Engagement Ring Round Cut Diamond Solitaire Accent Art Deco Inspired Statement Ring 925 Sterling Silver Victorian Milgrain Design Artistic Anniversary Proposal Ring,SILVERIST,solitaire,ring,silver,925,diamond,round,N/A,76.83,,,https://m.media-amazon.com/images/I/41VQp530pbL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMKC9S4H,925 / silver,599.27
B09XBFGGVV,"Moissanite Rings for Women, 3.0 Carat Sterling Silver 3 stone Moissanite ring GHI Color VVS Clarity Emerald Cut with 18K Real Gold Plated Engagement Ring Wedding Memorial Day Party Dress Costume Promise",Moissanite,engagement,ring,18k gold plated,925,emerald,emerald,3.0 carat,74.69,4.5,96,https://m.media-amazon.com/images/I/61IpxBybpxL._AC_UL320_.jpg,https://www.amazon.com/dp/B09XBFGGVV,18k / gold plated,582.58
B09XBDY5QF,"Moissanite Rings for Women, 3.0 Carat Sterling Silver 3 stone Moissanite ring GHI Color VVS Clarity Emerald Cut with 18K Real Gold Plated Engagement Ring Wedding Memorial Day Party Dress Costume Promise",Moissanite,engagement,ring,18k gold plated,925,emerald,emerald,3.0 carat,74.69,4.5,96,https://m.media-amazon.com/images/I/61IpxBybpxL._AC_UL320_.jpg,https://www.amazon.com/dp/B09XBDY5QF,18k / gold plated,582.58
B0B9M9KDPH,"Moissanite Rings for Women, 3.0 Carat Sterling Silver 3 stone Moissanite ring GHI Color VVS Clarity Emerald Cut with 18K Real Gold Plated Engagement Ring Wedding Memorial Day Party Dress Costume Promise",Moissanite,engagement,ring,18k gold plated,925,emerald,emerald,3.0 carat,74.69,4.5,96,https://m.media-amazon.com/images/I/61IpxBybpxL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B9M9KDPH,18k / gold plated,582.58
B09TFXLQYP,Sterling Silver 4-Prong Petite Twisted Vine Simulated 1.0 CT Diamond Or Moissanite Engagement Ring Promise Bridal Ring,Sterling,4-prong,ring,silver,925,diamond,N/A,1.0 ct,73.99,4.5,1012,https://m.media-amazon.com/images/I/61r2Ryz-tfL._AC_UL320_.jpg,https://www.amazon.com/dp/B09TFXLQYP,N/A / silver,577.12
B09TFX2HFB,Sterling Silver 4-Prong Petite Twisted Vine Simulated 1.0 CT Diamond Or Moissanite Engagement Ring Promise Bridal Ring,Sterling,4-prong,ring,silver,925,diamond,N/A,1.0 ct,73.99,4.5,1012,https://m.media-amazon.com/images/I/61r2Ryz-tfL._AC_UL320_.jpg,https://www.amazon.com/dp/B09TFX2HFB,N/A / silver,577.12
B0FMF1MG2V,SILVERIST Pear Cut Moissanite Diamond Classic Solitaire Accent Pretty Elegant Engagement Rings For Women 14K Yellow Gold Plated 925 Sterling Silver Handmade Anniversary Ring Gorgeous Gift For Her,SILVERIST,solitaire,ring,14k gold plated,925,diamond,pear,N/A,73.69,,,https://m.media-amazon.com/images/I/41rPQJZjyaL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMF1MG2V,14k / 14k yellow gold plated,574.78
B0FLVHXSRW,Silvart Round Cut Moissanite Diamond Antique Filigree Wedding Band Ring For Women 14K Two Tone Gold Plated Timeless Stacking Antique Floral Wedding Ring 925 Sterling Silver Handmade Matching Band,Silvart,wedding band,ring,14k gold plated,925,diamond,round,N/A,73.65,,,https://m.media-amazon.com/images/I/41WGYXF2WmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FLVHXSRW,14k / gold plated,574.47
B0FMNJ92N1,SILVERIST Pear Cut East West Moissanite Diamond Semi Bezel Set Unique Wave Style Curved Wedding Band Modern Engagement Ring For Womens 14K Yellow Gold Plated Beautiful Handmade Anniversary Rings,SILVERIST,anniversary,ring,14k gold plated,925,diamond,pear,N/A,73.49,,,https://m.media-amazon.com/images/I/41kPFS-ncuL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMNJ92N1,14k / 14k yellow gold plated,573.22
B0FMFFHLSN,Silvart Round Moissanite Diamond Dainty Cluster Solitaire Engagement Rings For Women 14K Gold Plated Timeless Minimalist Stacking Matching Ring 925 Sterling Silver Handmade Love Proposal Ring Gifts,Silvart,solitaire,ring,14k gold plated,925,diamond,round,N/A,73.25,,,https://m.media-amazon.com/images/I/31wUGZ7RAhL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMFFHLSN,14k / 14k gold plated,571.35
B00TIY7S1I,"1/10 Carat Total Weight (cttw) Sterling Silver, White and Black Diamond Square Ring for Women",N/A,sterling silver,ring,silver,925,diamond,N/A,1/10 carat,72.99,4.2,5,https://m.media-amazon.com/images/I/71N1fL6chIL._AC_UL320_.jpg,https://www.amazon.com/dp/B00TIY7S1I,N/A / silver,569.32
B0FMNJGRV3,SILVERIST Emerald Cut Moissanite Diamond Bezel Set Luxurious Solitaire Modern Promise Ring Elegant Engagement Rings For Women 14K Yellow Gold Plated 925 Sterling Silver Handmade Anniversary Jewelry,SILVERIST,solitaire,ring,14k gold plated,925,diamond,emerald,N/A,71.69,,,https://m.media-amazon.com/images/I/416AQD7ronL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMNJGRV3,14k / 14k yellow gold plated,559.18
B0F4KC9GTF,AJU ENTERPRISE Vintage Black & White Diamond Wedding Wrap Ring Enhancer in 925 Sterling Silver - Bridal Proposal Ring Guard For Womens - Birthday Gift For Her,AJU,sterling silver,ring,silver,925,diamond,N/A,N/A,71.29,,,https://m.media-amazon.com/images/I/611jZvTxbVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0F4KC9GTF,925 / silver,556.06
B0F4KC9GTF,AJU ENTERPRISE Vintage Black & White Diamond Wedding Wrap Ring Enhancer in 925 Sterling Silver - Bridal Proposal Ring Guard For Womens - Birthday Gift For Her,AJU,sterling silver,ring,silver,925,diamond,N/A,N/A,71.29,,,https://m.media-amazon.com/images/I/611jZvTxbVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0F4KC9GTF,925 / silver,556.06
B072JXQ9P5,"Ultrasonic Cleaner, Professional Ultrasonic Jewelry Cleaner for Diamond Ring, Silver, Gold, Earrings, Necklaces, Glasses, Denture, Retainer, Cpap, Coins, Mouthguard, Razors - VisiClean",Ultrasonic,cleaner,ring,gold,N/A,diamond,N/A,N/A,69.95,4.5,2942,https://m.media-amazon.com/images/I/71yctd4G1wL._AC_UL320_.jpg,https://www.amazon.com/dp/B072JXQ9P5,N/A / gold,545.61
B0CP72S727,"3.5/7.0ct Radiant Cut Engagement Ring,Simulated Diamond Promise Ring for Women in 925 Sterling Silver",3.5/7.0ct,engagement,ring,silver,925,simulated diamond,radiant,3.5/7.0ct,69,4.3,423,https://m.media-amazon.com/images/I/611rOSDZwOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CP72S727,925 / silver,538.2
B0F32J3JKH,AJU ENTERPRISE Art Deco Milgrain Open Ring Enhancer in 925 Sterling Silver - Diamond Antique Band Jacket For Her - Wedding Wrap Ring Guard For Womens,AJU,sterling silver,ring,silver,925,diamond,N/A,N/A,68.99,,,https://m.media-amazon.com/images/I/712DgbW0EIL._AC_UL320_.jpg,https://www.amazon.com/dp/B0F32J3JKH,925 / silver,538.12
,"MOOSEA Willow Moissanite Engagement Rings for Women, 1.2ct D Color VVS1 Clarity Lab Created Moissanite Rings 925 Sterling Silver Twig Ring for Women Jewelry Gifts for Her",MOOSEA,engagement,ring,silver,925,moissanite,N/A,1.2ct,46.19,4.1,505,https://m.media-amazon.com/images/I/71+SfdLPH2L._AC_UL320_.jpg,https://www.amazon.com/dp/,925 / silver,360.28
B0F2MWZGCG,AJU ENTERPRISE Round & Marquise Cut Diamond Ring Enhancer in 14k Yellow Gold Vermeil - Leaf Branch Wedding Ring Jacket For Her,AJU,round & marquise cut,ring,14k gold plated,925,diamond,round,N/A,68.29,,,https://m.media-amazon.com/images/I/51pr16rS6vL._AC_UL320_.jpg,https://www.amazon.com/dp/B0F2MWZGCG,14k / yellow gold,532.66
B0F2J22MZ2,AJU ENTERPRISE Round Cut Black And White Diamond Ring Enhancer in 925 Sterling Silver - Wedding Engagement Ring Jacket For Womens - Birthday Ring For Mum,AJU,engagement,ring,silver,925,diamond,round,N/A,67.99,,,https://m.media-amazon.com/images/I/717vhlqXedL._AC_UL320_.jpg,https://www.amazon.com/dp/B0F2J22MZ2,925 / silver,530.32
B097THKXCY,"SAVEARTH DIAMONDS 2.5MM Round Cut Lab Grown Diamond Bezel Set Solitaire Stackable Engagement Ring In 14k Gold Over Sterling Silver (0.07 Cttw), Gift For Her",SAVEARTH,solitaire,ring,14k gold plated,925,lab grown diamond,round,0.07 ct,66.99,4.4,9,https://m.media-amazon.com/images/I/41RZ6wHGMML._AC_UL320_.jpg,https://www.amazon.com/dp/B097THKXCY,14k / gold over sterling silver,522.52
B0C6X1CWZ7,"3 Stone Moissanite Engagement Rings for Women, 1 ct tw D Color VVS1 Clarity Lab Created Diamond Rings 14K White Gold Vermeil Moissanite Rings for Women Anniversary Jewelry Gifts",N/A,anniversary,ring,14k gold plated,925,lab created diamond,N/A,1 ct,64.99,3.5,17,https://m.media-amazon.com/images/I/614pedhdteL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C6X1CWZ7,14k / white gold,506.92
B08CMYY92N,Shop LC Diamond Rings for Women Platinum Plated 925 Sterling Silver Anniversary Wedding Band Ct 0.25 I3 Size 8 Birthday Gifts for Women,Shop,anniversary,ring,platinum plated,925,diamond,N/A,N/A,64.99,4,15,https://m.media-amazon.com/images/I/61pErtTUyhL._AC_UL320_.jpg,https://www.amazon.com/dp/B08CMYY92N,925 / platinum plated,506.92
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
B0D54CTS3N,Jewelili Sterling Silver Double Halo Round and Heart Engagement Ring for Women | 1/4 CTTW Natural White Round Diamonds | Luxury Jewelry Gift for Her | Gift Box Included,Jewelili,engagement,ring,silver,925,diamond,round,1/4 ct,64.49,5,5,https://m.media-amazon.com/images/I/71uTeHRO7HL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D54CTS3N,N/A / silver,503.02
B07C5X6L7J,"Sterling Silver Round Prong Set Moissanite, Natural Diamond And Lab Grown Diamond Accent Bridal Wedding Band Ring for her in 14K Gold Over Sterling Silver, Jewelry gift for Women",Sterling,wedding band,ring,14k gold plated,925,lab grown diamond,round,N/A,62.99,4.2,456,https://m.media-amazon.com/images/I/61ZEuBWDw0L._AC_UL320_.jpg,https://www.amazon.com/dp/B07C5X6L7J,14k / gold over sterling silver,491.32
B0D9VTMH2N,"5 CT Diamond Rings for Women, Engagement Rings,Princess Cut Ring 925 Sterling Silver Simulated Diamond Jewelry(Clear???Yellow???Pink) with Gift Box",N/A,engagement,ring,silver,925,simulated diamond,princess,5 ct,59.99,4.3,15,https://m.media-amazon.com/images/I/61OHyOhe+KL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D9VTMH2N,925 / silver,467.92
B09TND7VTN,YL Twisted Knot Ring 925 Sterling Silver Celtic Knot Rings Cubic Zirconia Infinity Statement Jewelry,YL,knot,ring,silver,925,cubic zirconia,N/A,N/A,59.99,4,14,https://m.media-amazon.com/images/I/71soro3VFpL._AC_UL320_.jpg,https://www.amazon.com/dp/B09TND7VTN,925 / silver,467.92
B0F8PVGRF9,Moissanite Rings For Women Twisted Vine Rope Moissanite Wedding Engagement Rings 1CT 18K Gold Plated 925 Sterling Silver D Color VVS1 Promise Ring for Her Size 4.5-11,Moissanite,engagement,ring,18k gold plated,925,moissanite,N/A,1ct,59.99,4.8,27,https://m.media-amazon.com/images/I/5108Fwb-yZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0F8PVGRF9,18k / 18k gold plated,467.92
B01NCXBKVP,PalmBeach Men's Yellow Gold-plated Emerald Cut Genuine Red Garnet and Diamond Accent Ring Sizes 8-13,PalmBeach,accent,ring,gold plated,925,simulated diamond,emerald,N/A,59.99,3.7,35,https://m.media-amazon.com/images/I/71g0zfXEOAL._AC_UL320_.jpg,https://www.amazon.com/dp/B01NCXBKVP,N/A / yellow gold,467.92
B0D45PVBVS,THELANDA 2CT Genuine Moissanite or Simulated Diamond Crossover Shank 12mm Diameter Large Halo Promise Engagement Ring,THELANDA,engagement,ring,N/A,925,simulated diamond,N/A,2ct,58.99,4.3,31,https://m.media-amazon.com/images/I/81uLJebxN9L._AC_UL320_.jpg,https://www.amazon.com/dp/B0D45PVBVS,N/A / N/A,460.12
,"MOOSEA Willow Moissanite Engagement Rings for Women, 1.2ct D Color VVS1 Clarity Lab Created Moissanite Rings 925 Sterling Silver Twig Ring for Women Jewelry Gifts for Her",MOOSEA,engagement,ring,silver,925,moissanite,N/A,1.2ct,46.19,4.1,505,https://m.media-amazon.com/images/I/71+SfdLPH2L._AC_UL320_.jpg,https://www.amazon.com/dp/,925 / silver,360.28
B0CC536ZFK,THELANDA Sterling Silver Petite Twisted Vine 1CT Heart-shaped Genuine Moissanite Halo Engagement Ring Promise Ring,THELANDA,engagement,ring,silver,925,moissanite,heart,1ct,56.99,4.6,146,https://m.media-amazon.com/images/I/81MO+ZCMQZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CC536ZFK,N/A / silver,444.52
B0CPXVLHGW,THELANDA Genuine Moissanite or Simulated Diamond Sterling Silver Three Stone Halo Promise Ring 1CT Main Stone Engagement Ring For Her,THELANDA,engagement,ring,silver,925,simulated diamond,N/A,1ct,55.99,4.4,99,https://m.media-amazon.com/images/I/81IYqzh8nOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CPXVLHGW,N/A / silver,436.72
B0CPSDDL7H,THELANDA Genuine Moissanite or Simulated Round Brilliant Cut Diamond Sterling Silver Crossover Split Shanks Wedding Ring For Couples,THELANDA,sterling silver,ring,silver,925,simulated diamond,round,N/A,55.99,4.4,105,https://m.media-amazon.com/images/I/71u-xxrv-qL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CPSDDL7H,N/A / silver,436.72
B0D3Y1Y77B,1CT Genuine Moissanite or Simulated Diamond Hold The Loved Swirled Wrapped Three Stone Style Engagement Ring For Women,N/A,engagement,ring,N/A,925,simulated diamond,N/A,1ct,55.99,4.9,62,https://m.media-amazon.com/images/I/817AlFkNY2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0D3Y1Y77B,N/A / N/A,436.72
B0D4KCPF13,THELANDA 2CT Genuine Moissanite or Simulated Diamond Sterling Silver Luxury Vintage Large Side Stones Promise Engagement Ring,THELANDA,engagement,ring,silver,925,simulated diamond,N/A,2ct,55.99,4.1,62,https://m.media-amazon.com/images/I/81ha4p8zEKL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D4KCPF13,N/A / silver,436.72
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
B0CPXYBGXM,THELANDA Genuine Moissanite or Simulated 1CT Heart Shape Diamond Sterling Silver Crossover Infinity Split Shank Halo Promise Engagement Ring,THELANDA,engagement,ring,silver,925,simulated diamond,heart,1ct,55.99,3.9,49,https://m.media-amazon.com/images/I/81fUPStvt5L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CPXYBGXM,N/A / silver,436.72
B0D4KBHCVV,THELANDA 2CT Genuine Moissanite or Simulated Diamond Sterling Silver Twisted Swirled Wrapped Infinity Promise Engagement Ring For Women,THELANDA,engagement,ring,silver,925,simulated diamond,N/A,2ct,55.99,4.6,40,https://m.media-amazon.com/images/I/71pdY8LP8oL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D4KBHCVV,N/A / silver,436.72
B0CPXXWQXN,THELANDA Genuine Moissanite or Simulated 1CT Diamond Sterling Silver Twisted Infinity Split Shank Promise Ring Engagement Ring For Her,THELANDA,engagement,ring,silver,925,simulated diamond,N/A,1ct,55.99,4.5,46,https://m.media-amazon.com/images/I/81zk2ydlZQL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CPXXWQXN,N/A / silver,436.72
B0D3DDQZW1,THELANDA Genuine Moissanite or Simulated Diamond 7.5mm Wide Unisex Criss Cross Small Bubbles Fashion Cocktail Ring Wedding Band,THELANDA,wedding band,ring,N/A,925,simulated diamond,N/A,N/A,55.99,4.3,36,https://m.media-amazon.com/images/I/81ftNz4SAtL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D3DDQZW1,N/A / N/A,436.72
B0D2JDZ6DB,THELANDA Genuine Moissanite or Simulated Diamond Tie The Love Knot Infinity Promise Ring Wedding Band For Women,THELANDA,wedding band,ring,N/A,925,simulated diamond,N/A,N/A,55.99,4.5,34,https://m.media-amazon.com/images/I/81C3My0codL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D2JDZ6DB,N/A / N/A,436.72
B0D4KRCFND,THELANDA Genuine Moissanite or Simulated Diamond Sterling Silver 8mm Wide Vintage Interlocking Knot Infinity Cocktail Ring Wedding Band,THELANDA,wedding band,ring,silver,925,simulated diamond,N/A,N/A,55.99,3.3,31,https://m.media-amazon.com/images/I/81Tg9Ntz+FL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D4KRCFND,N/A / silver,436.72
B0CPXY9R2T,THELANDA Genuine Moissanite or Simulated Diamond Sterling Silver 8.5mm Four Row Criss Cross Crossover Infinity Wedding Ring For Couples,THELANDA,criss cross,ring,silver,925,simulated diamond,N/A,N/A,55.99,4.6,53,https://m.media-amazon.com/images/I/81Omcz+WhDL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CPXY9R2T,N/A / silver,436.72
B0BPXYMSY9,IMOLOVE Moissanite Wedding Engagement Ring for Women Twisted Rope Wedding Rings for Women Moissanite Rings for Women 1-2CT D Color VVS1 Clarity Promise Ring for Her with 18K Gold plated Size 4-11,IMOLOVE,engagement,ring,18k gold plated,925,moissanite,N/A,1-2ct,54.99,4.5,192,https://m.media-amazon.com/images/I/61zg7kGti0L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BPXYMSY9,18k / 18k gold plated,428.92
B0FMJS5WV7,"Luxury Ruby Halo Ring ?? 925 Sterling Silver Gold Plated with Sparkling Diamonds ?? Elegant Handmade Jewelry for Women & Girls ?? Anniversary, Birthday & Valentine??s Day Gift. (Gold Plated, 4)",Luxury,anniversary,ring,gold plated,925,simulated diamond,N/A,N/A,54,,,https://m.media-amazon.com/images/I/5125GzeZ+ML._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMJS5WV7,925 / gold plated,421.2
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
B07YX7T114,Sterling Silver 4-Prong Petite Twisted Vine Simulated 1.0 CT Diamond Or Moissanite Engagement Ring Promise Bridal Ring,Sterling,4-prong,ring,silver,N/A,simulated diamond,N/A,1.0 ct,52.99,4.5,1012,https://m.media-amazon.com/images/I/61r2Ryz-tfL._AC_UL320_.jpg,https://www.amazon.com/dp/B07YX7T114,N/A / silver,413.32
B07YX81DFK,Sterling Silver Simulated Heart-shaped Diamond Or Moissanite Halo Engagement Ring with Side Stones Promise Bridal Ring,Sterling,engagement,ring,silver,N/A,simulated diamond,heart,N/A,52.99,4.5,209,https://m.media-amazon.com/images/I/71jvJFLaLxL._AC_UL320_.jpg,https://www.amazon.com/dp/B07YX81DFK,N/A / silver,413.32
B07YX7G263,Sterling Silver Romantic Flower Style 6-Prong Set 2.0 CT Simulated Diamond or Moissante Engagement Ring,Sterling,engagement,ring,silver,N/A,simulated diamond,N/A,2.0 ct,52.99,4.6,99,https://m.media-amazon.com/images/I/61doXseRXdL._AC_UL320_.jpg,https://www.amazon.com/dp/B07YX7G263,N/A / silver,413.32
B09T6HQGTF,Sterling Silver Simulated Pear-Shaped Diamond Halo Engagement Ring with Side Stones Promise Bridal Ring,Sterling,engagement,ring,silver,N/A,simulated diamond,pear,N/A,52.99,4.3,76,https://m.media-amazon.com/images/I/71w0ZklK54L._AC_UL320_.jpg,https://www.amazon.com/dp/B09T6HQGTF,N/A / silver,413.32
B07YX76C2R,Sterling Silver Classic Simulated Round Brilliant Cut Diamond or Moissante Halo Engagement Ring with Side Stones,Sterling,engagement,ring,silver,N/A,simulated diamond,round,N/A,52.99,3.8,35,https://m.media-amazon.com/images/I/617ezXQuDUL._AC_UL320_.jpg,https://www.amazon.com/dp/B07YX76C2R,N/A / silver,413.32
B0BBLV988G,3.5 Carat Elongated Oval Cut Engagement Ring for Women Gold Plated 925 Sterling Silver Simulated Diamond Promise Ring,N/A,engagement,ring,gold plated,925,simulated diamond,oval,3.5 carat,52,4.3,454,https://m.media-amazon.com/images/I/51-EwjFm5AL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BBLV988G,925 / gold plated,405.6
B0DJPZSZ93,MAX + STONE Vermeil Hidden Diamond Signet Ring for Women & Men | Lab Grown Diamond Ring in Sizes 6-8 | Hypoallergenic 18K Gold Plated Sterling Silver Ring,MAX,sterling silver,ring,18k gold plated,925,lab grown diamond,N/A,N/A,51,4.6,3,https://m.media-amazon.com/images/I/61GDL4VSQ-L._AC_UL320_.jpg,https://www.amazon.com/dp/B0DJPZSZ93,18k / 18k gold plated,397.8
B073FFW4QD,THREE MAN Superb 1CT NSCD Simulated Diamond Ring 4 Prongs Setting Engagement Ring for Women Sterling Silver,THREE,engagement,ring,silver,925,simulated diamond,N/A,1ct,49.99,4.2,94,https://m.media-amazon.com/images/I/615XjYHTeWL._AC_UL320_.jpg,https://www.amazon.com/dp/B073FFW4QD,N/A / silver,389.92
B0BSR4X81J,DIAMOND SELECT TOYS The Lord of The Rings: Boromir Action Figure,DIAMOND,toy,ring,N/A,N/A,diamond,N/A,N/A,49.95,4.4,89,https://m.media-amazon.com/images/I/51TuugYXNUL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BSR4X81J,N/A / N/A,389.61
B0C7PXLWRD,"Cushion Moissanite Rings, 2 Carat Moissanite Engagement Ring, Cushion Halo Engagement Ring",Cushion,engagement,ring,N/A,N/A,moissanite,cushion,2 carat,49,4.8,24,https://m.media-amazon.com/images/I/71vp31vs47L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7PXLWRD,N/A / N/A,382.2
B0C7PXLWRD,"Cushion Moissanite Rings, 2 Carat Moissanite Engagement Ring, Cushion Halo Engagement Ring",Cushion,engagement,ring,N/A,N/A,moissanite,cushion,2 carat,49,4.8,24,https://m.media-amazon.com/images/I/71vp31vs47L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7PXLWRD,N/A / N/A,382.2
B0B2QYPRDT,"3 Carat Cushion Cut Moissanite Rings, 3 Stone Cushion Cut Moissanite Engagement Ring for Women",N/A,engagement,ring,N/A,N/A,moissanite,cushion,3 carat,49,5,12,https://m.media-amazon.com/images/I/71G0tLshV6L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B2QYPRDT,N/A / N/A,382.2
B0FMK2YNYP,"Elegant Emerald Cut Ruby Ring ?? Gold Plated with Sparkling Diamond Accents ?? Fine Jewelry for Women ?? Perfect Anniversary, Birthday & Valentine??s Day Gift. (Gold Plated, 4)",Elegant,anniversary,ring,gold plated,925,Ruby,emerald,N/A,49,,,https://m.media-amazon.com/images/I/51yeybRhEXL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMK2YNYP,N/A / gold plated,382.2
B0D45ND6LQ,THELANDA Genuine Moissanite or Simulated Diamond Fancy Split Intersecting Infinity Crisscross 1CT Promise Engagement Ring,THELANDA,engagement,ring,N/A,N/A,simulated diamond,N/A,1ct,48.99,4.6,43,https://m.media-amazon.com/images/I/81LtOVRxLGL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D45ND6LQ,N/A / N/A,382.12
B0CPXXPSLH,THELANDA Genuine Moissanite or Simulated Diamond Sterling Silver 9mm Wide Bezel Set Bubble Cocktail Fashion Ring Wedding Ring,THELANDA,bezel,ring,silver,N/A,simulated diamond,N/A,N/A,48.99,4.6,155,https://m.media-amazon.com/images/I/81f56JMviwL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CPXXPSLH,N/A / silver,382.12
B0CPQ5PGVS,THELANDA Genuine Moissanite or Simulated Diamond Sterling Silver Antique Milgrain Wave Shape Eternity Band Wedding Ring,THELANDA,eternity band,ring,silver,N/A,simulated diamond,N/A,N/A,48.99,4.2,46,https://m.media-amazon.com/images/I/71BE4fSP5VL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CPQ5PGVS,N/A / silver,382.12
B0CPS7QGYD,THELANDA Genuine Moissanite or Simulated Round Brilliant Diamond Sterling Silver Twisted Olive Branch Leaves Band Wedding Ring,THELANDA,sterling silver,ring,silver,N/A,simulated diamond,round,N/A,48.99,4.7,39,https://m.media-amazon.com/images/I/716RSkxccUL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CPS7QGYD,N/A / silver,382.12
B09JK9JHDX,SHELOVES Solitaire Princess CZ Engagement Rings Set for Women Wedding Rings Enhancers band 925 Sterling Silver 4-13,SHELOVES,solitaire,ring,silver,925,cz,princess,N/A,48.99,4.4,829,https://m.media-amazon.com/images/I/61bd2ndLfjL._AC_UL320_.jpg,https://www.amazon.com/dp/B09JK9JHDX,925 / silver,382.12
B0D2BK5R1M,THELANDA Genuine Moissanite or Simulated Diamond Take Me Out Swirled Wrapped 1CT Promise Engagement Bridal Ring For Her,THELANDA,engagement,ring,N/A,N/A,simulated diamond,N/A,1ct,48.99,4.2,30,https://m.media-amazon.com/images/I/81F45tGppIL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D2BK5R1M,N/A / N/A,382.12
B0BJNKXXD2,"MOOSEA Willow Moissanite Engagement Rings for Women, 1.2ct D Color VVS1 Clarity Lab Created Moissanite Rings 925 Sterling Silver Twig Ring for Women Jewelry Gifts for Her",MOOSEA,engagement,ring,silver,925,moissanite,N/A,1.2ct,46.19,4.1,505,https://m.media-amazon.com/images/I/71+SfdLPH2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJNKXXD2,925 / silver,360.28
